filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[59,102,101,59]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[60,101,101,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,205,251,293],""all_points_y"":[215,195,180,102,103,147,195,196,237,268]}","{""Defect_Class"":""Crack_Closed""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,170],""all_points_y"":[301,284,284,193,193,254,288,289]}","{""Defect_Class"":""Crack_Resistive""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[285,261,261,283]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[60,92,92,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[61,91,91,61]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_2.png,106269,"{}",8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[60,60,87,87]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[48,53,60,59],""all_points_y"":[60,102,102,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[72,74,79,78],""all_points_y"":[61,92,92,62]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[133,133,147,146],""all_points_y"":[60,101,102,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[102,104,110,108],""all_points_y"":[60,90,90,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[224,224,230,229],""all_points_y"":[59,87,87,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[283,283,264,265],""all_points_y"":[100,60,60,98]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,6,"{""name"":""polygon"",""all_points_x"":[21,53,164,192,234,264,287,293,294,180,116,77,52,24],""all_points_y"":[273,289,190,176,186,184,196,196,104,104,158,192,193,212]}","{""Defect_Class"":""Crack_Closed""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_3.png,106657,"{}",8,7,"{""name"":""polygon"",""all_points_x"":[82,82,89,88],""all_points_y"":[286,266,260,285]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,0,"{""name"":""polygon"",""all_points_x"":[45,46,51,50],""all_points_y"":[100,59,60,99]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,1,"{""name"":""polygon"",""all_points_x"":[96,96,102,102],""all_points_y"":[99,59,59,99]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,2,"{""name"":""polygon"",""all_points_x"":[136,136,182,182],""all_points_y"":[100,59,59,101]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,3,"{""name"":""polygon"",""all_points_x"":[188,189,214,214],""all_points_y"":[100,59,60,100]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,4,"{""name"":""polygon"",""all_points_x"":[219,220,244,242],""all_points_y"":[101,59,60,100]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,5,"{""name"":""polygon"",""all_points_x"":[253,253,270,269],""all_points_y"":[102,59,60,102]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,6,"{""name"":""polygon"",""all_points_x"":[39,115,184,230,287,294,184,83,46],""all_points_y"":[193,161,134,120,103,104,139,179,195]}","{""Defect_Class"":""Crack_Resistive""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,7,"{""name"":""polygon"",""all_points_x"":[173,176,189,189],""all_points_y"":[196,154,151,194]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_4.png,106224,"{}",9,8,"{""name"":""polygon"",""all_points_x"":[46,45,54,53],""all_points_y"":[286,259,259,286]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,0,"{""name"":""polygon"",""all_points_x"":[38,40,46,46],""all_points_y"":[61,100,100,62]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,1,"{""name"":""polygon"",""all_points_x"":[64,64,70,70],""all_points_y"":[61,94,93,62]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,2,"{""name"":""polygon"",""all_points_x"":[87,88,98,99],""all_points_y"":[61,104,104,60]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,3,"{""name"":""polygon"",""all_points_x"":[172,173,188,187],""all_points_y"":[62,103,103,61]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,4,"{""name"":""polygon"",""all_points_x"":[264,263,256,257],""all_points_y"":[102,61,61,102]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,5,"{""name"":""polygon"",""all_points_x"":[34,36,46,47],""all_points_y"":[106,194,194,106]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,6,"{""name"":""polygon"",""all_points_x"":[135,137,145,145],""all_points_y"":[106,195,195,107]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,7,"{""name"":""polygon"",""all_points_x"":[214,214,228,229],""all_points_y"":[195,137,137,195]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_5.png,105764,"{}",9,8,"{""name"":""polygon"",""all_points_x"":[163,132,36,35,75,130,156],""all_points_y"":[288,266,233,242,256,272,287]}","{""Defect_Class"":""Crack_Resistive""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,0,"{""name"":""polygon"",""all_points_x"":[36,37,42,41],""all_points_y"":[62,102,103,63]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,1,"{""name"":""polygon"",""all_points_x"":[59,60,64,65],""all_points_y"":[62,94,94,63]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,2,"{""name"":""polygon"",""all_points_x"":[120,120,137,137],""all_points_y"":[64,105,105,64]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,3,"{""name"":""polygon"",""all_points_x"":[166,166,175,173],""all_points_y"":[65,105,105,64]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,4,"{""name"":""polygon"",""all_points_x"":[210,210,232,232],""all_points_y"":[64,105,105,64]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,5,"{""name"":""polygon"",""all_points_x"":[40,40,49,48],""all_points_y"":[108,195,195,107]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,6,"{""name"":""polygon"",""all_points_x"":[91,90,73,72],""all_points_y"":[196,108,108,196]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,7,"{""name"":""polygon"",""all_points_x"":[181,181,172,174],""all_points_y"":[196,108,108,196]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_6.png,105745,"{}",9,8,"{""name"":""polygon"",""all_points_x"":[40,40,46,46],""all_points_y"":[288,260,260,287]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_7.png,105616,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[32,33,40,38],""all_points_y"":[66,104,104,65]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_7.png,105616,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[80,82,90,89],""all_points_y"":[66,106,107,66]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_7.png,105616,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[113,114,132,135],""all_points_y"":[64,107,108,66]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_7.png,105616,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[173,173,182,180],""all_points_y"":[65,108,108,65]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_7.png,105616,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[32,33,48,43],""all_points_y"":[198,130,129,198]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,0,"{""name"":""polygon"",""all_points_x"":[26,27,33,32],""all_points_y"":[69,107,108,68]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,1,"{""name"":""polygon"",""all_points_x"":[50,49,57,57],""all_points_y"":[68,101,101,69]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,2,"{""name"":""polygon"",""all_points_x"":[78,78,86,86],""all_points_y"":[68,100,100,69]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,3,"{""name"":""polygon"",""all_points_x"":[25,26,34,34],""all_points_y"":[200,135,135,200]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,4,"{""name"":""polygon"",""all_points_x"":[82,40,38,62,82],""all_points_y"":[112,112,156,186,170]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,5,"{""name"":""polygon"",""all_points_x"":[109,109,129,128],""all_points_y"":[202,113,113,202]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,6,"{""name"":""polygon"",""all_points_x"":[152,152,174,174],""all_points_y"":[200,114,114,202]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,7,"{""name"":""polygon"",""all_points_x"":[199,197,211,212],""all_points_y"":[201,152,140,199]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,8,"{""name"":""polygon"",""all_points_x"":[32,32,38,37],""all_points_y"":[292,203,204,292]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_8.png,105869,"{}",10,9,"{""name"":""polygon"",""all_points_x"":[160,161,149,148],""all_points_y"":[294,242,234,293]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[18,20,29,27],""all_points_y"":[71,110,110,72]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[122,123,103,103],""all_points_y"":[72,115,114,72]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[149,150,167,166],""all_points_y"":[74,115,115,73]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[192,193,202,200],""all_points_y"":[74,110,110,74]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[228,229,251,250],""all_points_y"":[74,114,115,74]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_9.png,105731,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[3,35,128,211,246,270,273,3],""all_points_y"":[223,211,234,252,261,258,297,296]}","{""Defect_Class"":""Crack_Resistive""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_10.png,105624,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[26,120,148,235,154,165,254,150,158,194,218,120,116,21],""all_points_y"":[208,121,120,211,298,301,212,115,107,107,81,77,117,207]}","{""Defect_Class"":""Crack_Resistive""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_10.png,105624,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[12,14,20,18],""all_points_y"":[77,116,116,78]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_10.png,105624,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[114,114,98,96],""all_points_y"":[208,129,145,207]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_10.png,105624,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[34,35,40,41],""all_points_y"":[76,104,104,76]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_10.png,105624,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[230,249,252,231],""all_points_y"":[240,221,280,283]}","{""Defect_Class"":""Contact_FrontGridInterruption""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,0,"{""name"":""polygon"",""all_points_x"":[36,39,45,44],""all_points_y"":[47,76,74,44]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,1,"{""name"":""polygon"",""all_points_x"":[91,91,99,99],""all_points_y"":[44,86,85,44]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,2,"{""name"":""polygon"",""all_points_x"":[187,186,196,197],""all_points_y"":[84,45,44,83]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,3,"{""name"":""polygon"",""all_points_x"":[228,228,235,236],""all_points_y"":[82,44,45,81]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,4,"{""name"":""polygon"",""all_points_x"":[130,131,138,138],""all_points_y"":[271,225,221,272]}","{""Defect_Class"":""Contact_NearSolderPad""}"
20170412_152026_JABIL_QCELLS_521011165014200055_0Pa_s_A_V_cell_11.png,106115,"{}",8,5,"{""name"":""polygon"",""all_points_x"":[262,262,271,269,277,277],""all_points_y"":[272,191,197,247,247,272]}","{""Defect_Class"":""Contact_NearSolderPad""}"
